mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-23 17:08:07.739,2021-03-23-17-08-07-739,908,760,1257,180,0,1697,0,906,0,0,0,0,1711,2922,13,12
2021-03-23 17:08:07.770,2021-03-23-17-08-07-770,908,760,1257,180,0,1697,0,906,0,0,0,0,1710,2921,11,12
2021-03-23 17:08:07.786,2021-03-23-17-08-07-786,906,751,1257,156,0,1694,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:07.817,2021-03-23-17-08-07-817,906,751,1257,156,0,1694,0,0,0,0,0,0,1710,2921,11,10
2021-03-23 17:08:07.848,2021-03-23-17-08-07-848,906,751,1257,156,0,1694,0,0,0,0,0,0,1709,2923,10,10
2021-03-23 17:08:07.864,2021-03-23-17-08-07-864,906,751,1257,156,0,1694,0,0,0,0,0,0,1709,2923,11,14
2021-03-23 17:08:07.895,2021-03-23-17-08-07-895,906,751,1257,156,0,1694,0,0,0,0,0,0,1708,2921,10,10
2021-03-23 17:08:07.927,2021-03-23-17-08-07-927,906,751,1257,156,0,1694,0,0,0,0,0,0,1709,2921,11,12
2021-03-23 17:08:07.958,2021-03-23-17-08-07-958,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:07.989,2021-03-23-17-08-07-989,242,423,422,155,0,267,0,0,0,0,0,0,1709,2920,11,10
2021-03-23 17:08:08.020,2021-03-23-17-08-08-020,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.036,2021-03-23-17-08-08-036,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.052,2021-03-23-17-08-08-052,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,10,12
2021-03-23 17:08:08.067,2021-03-23-17-08-08-067,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,10,12
2021-03-23 17:08:08.098,2021-03-23-17-08-08-098,243,423,422,156,0,266,0,0,0,0,0,0,1708,2923,11,12
2021-03-23 17:08:08.129,2021-03-23-17-08-08-129,243,423,422,156,0,266,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.161,2021-03-23-17-08-08-161,243,423,422,156,0,266,0,0,0,0,0,0,1709,2921,10,12
2021-03-23 17:08:08.176,2021-03-23-17-08-08-176,243,423,422,156,0,266,0,0,0,0,0,0,1710,2915,10,0
2021-03-23 17:08:08.208,2021-03-23-17-08-08-208,243,423,422,156,0,266,0,0,0,0,0,0,1709,2921,10,10
2021-03-23 17:08:08.239,2021-03-23-17-08-08-239,243,423,422,156,0,266,0,0,0,0,0,0,1710,2923,13,14
2021-03-23 17:08:08.270,2021-03-23-17-08-08-270,242,423,421,155,0,268,0,0,0,0,0,0,1708,2921,11,12
2021-03-23 17:08:08.301,2021-03-23-17-08-08-301,242,423,421,155,0,268,0,0,0,0,0,0,1710,2922,11,12
2021-03-23 17:08:08.317,2021-03-23-17-08-08-317,242,423,421,155,0,268,0,0,0,0,0,0,1708,2921,11,10
2021-03-23 17:08:08.333,2021-03-23-17-08-08-333,242,423,421,155,0,268,0,0,0,0,0,0,1709,2923,11,12
2021-03-23 17:08:08.364,2021-03-23-17-08-08-364,242,423,421,155,0,268,0,0,0,0,0,0,1710,2923,11,12
2021-03-23 17:08:08.379,2021-03-23-17-08-08-379,242,423,421,155,0,268,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:08.411,2021-03-23-17-08-08-411,242,423,422,156,0,268,0,0,0,0,0,0,1708,2922,11,10
2021-03-23 17:08:08.442,2021-03-23-17-08-08-442,242,423,422,156,0,268,0,0,0,0,0,0,1708,2923,11,12
2021-03-23 17:08:08.473,2021-03-23-17-08-08-473,242,423,422,156,0,268,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.504,2021-03-23-17-08-08-504,242,423,422,156,0,268,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:08.535,2021-03-23-17-08-08-535,242,423,422,156,0,268,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.567,2021-03-23-17-08-08-567,242,423,422,156,0,268,0,0,0,0,0,0,1708,2922,10,10
2021-03-23 17:08:08.598,2021-03-23-17-08-08-598,242,423,422,156,0,268,0,0,0,0,0,0,1710,2921,13,12
2021-03-23 17:08:08.614,2021-03-23-17-08-08-614,242,423,422,155,0,268,0,0,0,0,0,0,1709,2921,13,12
2021-03-23 17:08:08.645,2021-03-23-17-08-08-645,242,423,422,155,0,268,0,0,0,0,0,0,1708,2922,11,12
2021-03-23 17:08:08.660,2021-03-23-17-08-08-660,242,423,422,155,0,268,0,0,0,0,0,0,1708,2921,11,10
2021-03-23 17:08:08.676,2021-03-23-17-08-08-676,242,423,422,155,0,268,0,0,0,0,0,0,1709,2919,11,10
2021-03-23 17:08:08.692,2021-03-23-17-08-08-692,242,423,422,155,0,268,0,0,0,0,0,0,1711,2921,13,12
2021-03-23 17:08:08.723,2021-03-23-17-08-08-723,242,423,422,155,0,268,0,0,0,0,0,0,1709,2921,10,10
2021-03-23 17:08:08.754,2021-03-23-17-08-08-754,242,423,422,155,0,267,0,0,0,0,0,0,1709,2922,10,10
2021-03-23 17:08:08.770,2021-03-23-17-08-08-770,242,423,422,155,0,267,0,0,0,0,0,0,1709,2922,11,10
2021-03-23 17:08:08.801,2021-03-23-17-08-08-801,242,423,422,155,0,267,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:08.817,2021-03-23-17-08-08-817,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.848,2021-03-23-17-08-08-848,242,423,422,155,0,267,0,0,0,0,0,0,1710,2923,11,16
2021-03-23 17:08:08.879,2021-03-23-17-08-08-879,242,423,422,155,0,267,0,0,0,0,0,0,1710,2922,11,12
2021-03-23 17:08:08.911,2021-03-23-17-08-08-911,242,423,422,155,0,267,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:08.942,2021-03-23-17-08-08-942,242,423,422,155,0,267,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:08.958,2021-03-23-17-08-08-958,242,423,422,155,0,267,0,0,0,0,0,0,1710,2922,13,12
2021-03-23 17:08:08.989,2021-03-23-17-08-08-989,242,423,422,155,0,267,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:09.020,2021-03-23-17-08-09-020,242,423,422,155,0,267,0,0,0,0,0,0,1709,2919,11,10
2021-03-23 17:08:09.051,2021-03-23-17-08-09-051,242,423,422,155,0,267,0,0,0,0,0,0,1708,2919,11,0
2021-03-23 17:08:09.067,2021-03-23-17-08-09-067,242,423,421,155,0,268,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:09.098,2021-03-23-17-08-09-098,242,423,421,155,0,268,0,0,0,0,0,0,1709,2922,11,12
2021-03-23 17:08:09.114,2021-03-23-17-08-09-114,242,423,421,155,0,268,0,0,0,0,0,0,1709,2921,10,10
2021-03-23 17:08:09.145,2021-03-23-17-08-09-145,242,423,421,155,0,268,0,0,0,0,0,0,1708,2921,10,12
2021-03-23 17:08:09.176,2021-03-23-17-08-09-176,242,423,421,155,0,268,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:09.192,2021-03-23-17-08-09-192,242,423,421,155,0,268,0,0,0,0,0,0,1710,2922,13,12
2021-03-23 17:08:09.207,2021-03-23-17-08-09-207,242,423,422,155,0,268,0,0,0,0,0,0,1709,2921,11,10
2021-03-23 17:08:09.238,2021-03-23-17-08-09-238,242,423,422,155,0,268,0,0,0,0,0,0,1709,2923,11,14
2021-03-23 17:08:09.270,2021-03-23-17-08-09-270,242,423,422,155,0,268,0,0,0,0,0,0,1708,2921,11,10
2021-03-23 17:08:09.301,2021-03-23-17-08-09-301,242,423,422,155,0,268,0,0,0,0,0,0,1710,2921,11,10
