mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-25 09:07:52.691,2021-03-25-09-07-52-691,817,774,1257,169,0,717,240,130,0,0,0,0,1621,2919,11,10
2021-03-25 09:07:52.722,2021-03-25-09-07-52-722,817,774,1257,169,0,717,240,130,0,0,0,0,1621,2919,11,10
2021-03-25 09:07:52.738,2021-03-25-09-07-52-738,817,774,1257,169,0,717,240,130,0,0,0,0,1621,2919,11,10
2021-03-25 09:07:52.769,2021-03-25-09-07-52-769,817,774,1257,169,0,717,240,130,0,0,0,0,1621,2917,11,10
2021-03-25 09:07:52.785,2021-03-25-09-07-52-785,817,774,1257,169,0,717,240,130,0,0,0,0,1620,2919,11,10
2021-03-25 09:07:52.816,2021-03-25-09-07-52-816,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,11,10
2021-03-25 09:07:52.847,2021-03-25-09-07-52-847,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,11,12
2021-03-25 09:07:52.879,2021-03-25-09-07-52-879,229,435,422,169,0,277,0,0,0,0,0,0,1619,2919,10,10
2021-03-25 09:07:52.910,2021-03-25-09-07-52-910,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,11,12
2021-03-25 09:07:52.941,2021-03-25-09-07-52-941,229,435,422,169,0,277,0,0,0,0,0,0,1621,2917,11,10
2021-03-25 09:07:52.972,2021-03-25-09-07-52-972,229,435,422,169,0,277,0,0,0,0,0,0,1620,2919,10,10
2021-03-25 09:07:53.003,2021-03-25-09-07-53-003,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,10,10
2021-03-25 09:07:53.035,2021-03-25-09-07-53-035,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,11,12
2021-03-25 09:07:53.066,2021-03-25-09-07-53-066,229,435,422,169,0,277,0,0,0,0,0,0,1620,2919,10,10
2021-03-25 09:07:53.097,2021-03-25-09-07-53-097,229,435,422,169,0,277,0,0,0,0,0,0,1620,2919,10,10
2021-03-25 09:07:53.113,2021-03-25-09-07-53-113,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,11,10
2021-03-25 09:07:53.144,2021-03-25-09-07-53-144,229,435,422,169,0,277,0,0,0,0,0,0,1621,2918,10,8
2021-03-25 09:07:53.175,2021-03-25-09-07-53-175,229,435,422,169,0,278,0,0,0,0,0,0,1621,2917,11,10
2021-03-25 09:07:53.206,2021-03-25-09-07-53-206,229,435,422,169,0,278,0,0,0,0,0,0,1619,2919,10,10
2021-03-25 09:07:53.238,2021-03-25-09-07-53-238,229,435,422,169,0,278,0,0,0,0,0,0,1620,2919,10,10
2021-03-25 09:07:53.269,2021-03-25-09-07-53-269,229,435,422,169,0,278,0,0,0,0,0,0,1620,2919,10,10
2021-03-25 09:07:53.285,2021-03-25-09-07-53-285,229,435,422,169,0,278,0,0,0,0,0,0,1622,2921,11,14
2021-03-25 09:07:53.316,2021-03-25-09-07-53-316,229,435,422,169,0,278,0,0,0,0,0,0,1619,2921,10,16
2021-03-25 09:07:53.347,2021-03-25-09-07-53-347,229,435,422,169,0,277,0,0,0,0,0,0,1620,2919,10,10
2021-03-25 09:07:53.378,2021-03-25-09-07-53-378,229,435,422,169,0,277,0,0,0,0,0,0,1621,2919,10,10
2021-03-25 09:07:53.394,2021-03-25-09-07-53-394,229,435,422,169,0,277,0,0,0,0,0,0,1622,2917,11,14
2021-03-25 09:07:53.425,2021-03-25-09-07-53-425,229,435,422,169,0,277,0,0,0,0,0,0,1621,2920,11,14
