Seat L1,Seat L2,Seat L3,Seat L4,sum
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,403.0,187.0,1269.0
231.0,448.0,404.0,187.0,1270.0
231.0,448.0,404.0,187.0,1270.0
231.0,448.0,404.0,187.0,1270.0
231.0,448.0,404.0,187.0,1270.0
231.0,448.0,404.0,187.0,1270.0
