Seat L1,Seat L2,Seat L3,Seat L4,sum
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
236.0,439.0,402.0,178.0,1255.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
235.0,439.0,402.0,178.0,1254.0
