Seat L1,Seat L2,Seat L3,Seat L4,sum
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
237.0,437.0,414.0,171.0,1259.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,414.0,170.0,1257.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,437.0,415.0,170.0,1258.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.5,436.0,415.0,170.0,1257.5
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
236.0,436.0,415.0,170.0,1257.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
236.0,436.0,415.0,170.0,1257.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,415.0,169.0,1257.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,170.0,1259.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,416.0,169.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,170.0,1258.0
237.0,436.0,415.0,329.0,1417.0
237.0,436.0,415.0,329.0,1417.0
237.0,436.0,415.0,329.0,1417.0
237.0,436.0,415.0,329.0,1417.0
237.0,436.0,415.0,329.0,1417.0
237.0,436.0,415.0,329.0,1417.0
884.0,618.0,982.0,326.0,2810.0
884.0,618.0,982.0,326.0,2810.0
884.0,618.0,982.0,326.0,2810.0
884.0,618.0,982.0,326.0,2810.0
884.0,618.0,982.0,326.0,2810.0
884.0,618.0,982.0,326.0,2810.0
885.0,621.0,980.0,326.0,2812.0
885.0,621.0,980.0,326.0,2812.0
885.0,621.0,980.0,326.0,2812.0
885.0,621.0,980.0,326.0,2812.0
885.0,621.0,980.0,326.0,2812.0
885.0,621.0,980.0,326.0,2812.0
874.0,618.0,979.5,326.0,2797.5
874.0,619.5,980.0,326.0,2799.5
874.0,623.0,980.0,326.0,2803.0
874.0,623.0,980.0,326.0,2803.0
874.0,623.0,980.0,326.0,2803.0
874.0,623.0,980.0,326.0,2803.0
879.0,621.0,982.0,326.0,2808.0
879.0,621.0,982.0,326.0,2808.0
879.0,621.0,980.0,326.0,2806.0
879.0,621.0,980.0,326.0,2806.0
879.0,621.0,980.0,326.0,2806.0
879.0,621.0,980.0,326.0,2806.0
879.0,621.0,980.0,326.0,2806.0
878.0,621.0,979.0,326.0,2804.0
878.0,621.0,979.0,326.0,2804.0
878.0,621.0,979.0,326.0,2804.0
878.0,621.0,979.0,326.0,2804.0
878.0,621.0,979.0,326.0,2804.0
878.0,621.0,979.0,326.0,2804.0
878.0,621.0,981.0,326.0,2806.0
878.0,621.0,981.0,326.0,2806.0
878.0,621.0,981.0,326.0,2806.0
878.0,621.0,981.0,326.0,2806.0
878.0,621.0,981.0,326.0,2806.0
878.0,621.0,981.0,326.0,2806.0
879.0,623.0,979.0,326.0,2807.0
879.0,623.0,979.0,326.0,2807.0
879.0,623.0,979.0,326.0,2807.0
879.0,623.0,979.0,326.0,2807.0
879.0,623.0,979.0,326.0,2807.0
879.0,623.0,979.0,326.0,2807.0
877.0,622.0,981.0,326.0,2806.0
877.0,622.0,981.0,326.0,2806.0
877.0,622.0,981.0,326.0,2806.0
877.0,622.0,981.0,326.0,2806.0
877.0,622.0,981.0,326.0,2806.0
877.0,622.0,981.0,326.0,2806.0
878.0,616.0,980.0,329.0,2803.0
878.0,616.0,980.0,329.0,2803.0
878.0,616.0,980.0,329.0,2803.0
878.0,616.0,980.0,329.0,2803.0
878.0,616.0,980.0,329.0,2803.0
878.0,616.0,980.0,329.0,2803.0
890.0,611.0,976.0,330.0,2807.0
890.0,611.0,976.0,330.0,2807.0
890.0,611.0,976.0,330.0,2807.0
890.0,611.0,976.0,330.0,2807.0
890.0,611.0,976.0,330.0,2807.0
890.0,611.0,976.0,330.0,2807.0
892.0,607.0,977.0,333.0,2809.0
892.0,607.0,977.0,333.0,2809.0
892.0,607.0,977.0,333.0,2809.0
892.0,607.0,977.0,333.0,2809.0
892.0,607.0,977.0,333.0,2809.0
892.0,607.0,977.0,333.0,2809.0
892.0,607.0,977.0,333.0,2809.0
899.0,602.0,974.0,334.0,2809.0
899.0,602.0,974.0,334.0,2809.0
899.0,602.0,974.0,334.0,2809.0
899.0,602.0,974.0,334.0,2809.0
899.0,602.0,974.0,334.0,2809.0
899.0,602.0,974.0,334.0,2809.0
902.0,597.0,973.0,336.0,2808.0
902.0,597.0,973.0,336.0,2808.0
902.0,597.0,973.0,336.0,2808.0
902.0,597.0,973.0,336.0,2808.0
902.0,597.0,973.0,336.0,2808.0
902.0,597.0,973.0,336.0,2808.0
905.0,592.0,972.0,338.0,2807.0
905.0,592.0,972.0,338.0,2807.0
905.0,592.0,972.0,338.0,2807.0
905.0,592.0,972.0,338.0,2807.0
905.0,592.0,972.0,338.0,2807.0
905.0,592.0,972.0,338.0,2807.0
911.0,588.0,970.0,339.0,2808.0
911.0,588.0,970.0,339.0,2808.0
911.0,588.0,970.0,339.0,2808.0
911.0,588.0,970.0,339.0,2808.0
911.0,588.0,970.0,339.0,2808.0
911.0,588.0,970.0,339.0,2808.0
913.0,588.0,968.5,341.0,2810.5
913.0,588.0,967.0,341.0,2809.0
913.0,588.0,967.0,341.0,2809.0
913.0,588.0,967.0,341.0,2809.0
913.0,588.0,967.0,341.0,2809.0
913.0,588.0,967.0,341.0,2809.0
915.0,584.0,967.0,342.0,2808.0
915.0,584.0,966.0,342.0,2807.0
915.0,584.0,965.0,342.0,2806.0
915.0,584.0,965.0,342.0,2806.0
915.0,584.0,965.0,342.0,2806.0
915.0,584.0,965.0,342.0,2806.0
918.0,581.0,967.0,344.0,2810.0
918.0,581.0,967.0,344.0,2810.0
918.0,581.0,967.0,344.0,2810.0
918.0,581.0,967.0,344.0,2810.0
918.0,581.0,967.0,344.0,2810.0
918.0,581.0,967.0,344.0,2810.0
918.0,581.0,967.0,344.0,2810.0
919.0,580.0,965.0,345.0,2809.0
919.0,580.0,965.0,345.0,2809.0
919.0,580.0,965.0,345.0,2809.0
919.0,580.0,965.0,345.0,2809.0
919.0,580.0,965.0,345.0,2809.0
919.0,580.0,965.0,345.0,2809.0
922.0,575.0,962.0,348.0,2807.0
922.0,575.0,962.0,348.0,2807.0
922.0,575.0,962.0,348.0,2807.0
922.0,575.0,962.0,348.0,2807.0
922.0,575.0,962.0,348.0,2807.0
922.0,575.0,962.0,348.0,2807.0
925.0,571.0,962.0,349.0,2807.0
925.0,567.0,962.0,349.0,2803.0
925.0,567.0,962.0,349.0,2803.0
925.0,567.0,962.0,349.0,2803.0
925.0,567.0,962.0,349.0,2803.0
925.0,567.0,962.0,349.0,2803.0
928.0,567.0,960.0,351.0,2806.0
928.0,567.0,960.0,351.0,2806.0
928.0,567.0,960.0,351.0,2806.0
928.0,567.0,960.0,351.0,2806.0
928.0,567.0,960.0,351.0,2806.0
928.0,567.0,960.0,351.0,2806.0
931.0,567.0,959.0,351.0,2808.0
931.0,567.0,959.0,351.0,2808.0
931.0,567.0,959.0,351.0,2808.0
931.0,567.0,959.0,351.0,2808.0
931.0,567.0,959.0,351.0,2808.0
931.0,567.0,959.0,351.0,2808.0
934.0,565.0,958.0,353.0,2810.0
934.0,56.0,958.0,353.0,2301.0
