Seat L1,Seat L2,Seat L3,Seat L4,sum
242.0,423.0,422.0,155.5,1242.5
242.0,423.0,422.0,155.5,1242.5
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,156.0,1243.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,422.0,155.0,1242.0
242.0,423.0,423.0,155.0,1243.0
242.0,423.0,423.0,155.0,1243.0
242.0,423.0,423.0,155.0,1243.0
242.0,423.0,423.0,155.0,1243.0
242.0,423.0,423.0,155.0,1243.0
