COPx,COPy
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
243.07722929936307,117.72611464968153
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
242.8838504375497,117.63245823389022
