COPx,COPy
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
273.982898289829,86.64086408640864
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.20047543581617,120.06656101426307
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
241.00950118764845,120.26128266033254
