mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-24 10:44:06.985,2021-03-24-10-44-06-985,833,566,915,189,0,2277,181,946,0,0,0,0,1611,2923,11,10
2021-03-24 10:44:07.017,2021-03-24-10-44-07-017,833,566,915,189,0,2277,181,946,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:07.048,2021-03-24-10-44-07-048,833,566,915,189,0,2277,181,946,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:07.079,2021-03-24-10-44-07-079,833,566,915,189,0,2277,181,946,0,0,0,0,1610,2924,11,12
2021-03-24 10:44:07.110,2021-03-24-10-44-07-110,834,434,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:07.157,2021-03-24-10-44-07-157,834,434,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:07.173,2021-03-24-10-44-07-173,834,434,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:07.188,2021-03-24-10-44-07-188,834,434,414,181,0,276,0,0,0,0,0,0,1611,2923,14,12
2021-03-24 10:44:07.204,2021-03-24-10-44-07-204,834,434,414,181,0,276,0,0,0,0,0,0,1611,2923,14,12
2021-03-24 10:44:07.235,2021-03-24-10-44-07-235,834,434,414,181,0,276,0,0,0,0,0,0,1611,2925,13,12
2021-03-24 10:44:07.266,2021-03-24-10-44-07-266,241,433,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:07.297,2021-03-24-10-44-07-297,241,433,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:07.313,2021-03-24-10-44-07-313,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:07.344,2021-03-24-10-44-07-344,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:07.360,2021-03-24-10-44-07-360,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:07.391,2021-03-24-10-44-07-391,241,433,414,181,0,276,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:07.423,2021-03-24-10-44-07-423,241,433,414,181,0,276,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:07.454,2021-03-24-10-44-07-454,241,433,414,181,0,276,0,0,0,0,0,0,1611,2923,13,12
2021-03-24 10:44:07.485,2021-03-24-10-44-07-485,241,433,414,181,0,276,0,0,0,0,0,0,1610,2925,11,14
2021-03-24 10:44:07.516,2021-03-24-10-44-07-516,241,433,414,181,0,276,0,0,0,0,0,0,1610,2924,11,12
2021-03-24 10:44:07.547,2021-03-24-10-44-07-547,241,433,414,181,0,276,0,0,0,0,0,0,1611,2921,11,10
2021-03-24 10:44:07.578,2021-03-24-10-44-07-578,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:07.610,2021-03-24-10-44-07-610,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:07.641,2021-03-24-10-44-07-641,241,433,414,181,0,275,0,0,0,0,0,0,1609,2923,10,12
2021-03-24 10:44:07.673,2021-03-24-10-44-07-673,241,433,414,181,0,275,0,0,0,0,0,0,1609,2923,11,10
2021-03-24 10:44:07.688,2021-03-24-10-44-07-688,241,433,414,181,0,275,0,0,0,0,0,0,1610,2921,11,10
2021-03-24 10:44:07.704,2021-03-24-10-44-07-704,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:07.719,2021-03-24-10-44-07-719,241,433,414,181,0,275,0,0,0,0,0,0,1609,2922,11,10
2021-03-24 10:44:07.751,2021-03-24-10-44-07-751,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:07.782,2021-03-24-10-44-07-782,241,433,413,181,0,275,0,0,0,0,0,0,1610,2921,11,10
2021-03-24 10:44:07.813,2021-03-24-10-44-07-813,241,433,413,181,0,275,0,0,0,0,0,0,1610,2924,11,12
2021-03-24 10:44:07.844,2021-03-24-10-44-07-844,241,433,413,181,0,275,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:07.875,2021-03-24-10-44-07-875,241,433,413,181,0,275,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:07.906,2021-03-24-10-44-07-906,241,433,413,181,0,275,0,0,0,0,0,0,1611,2922,13,12
2021-03-24 10:44:07.938,2021-03-24-10-44-07-938,241,433,413,181,0,275,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:07.969,2021-03-24-10-44-07-969,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:08.000,2021-03-24-10-44-08-000,242,433,414,181,0,276,0,0,0,0,0,0,1609,2924,11,12
2021-03-24 10:44:08.016,2021-03-24-10-44-08-016,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,10,10
2021-03-24 10:44:08.032,2021-03-24-10-44-08-032,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:08.047,2021-03-24-10-44-08-047,242,433,414,181,0,276,0,0,0,0,0,0,1609,2923,10,10
2021-03-24 10:44:08.063,2021-03-24-10-44-08-063,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:08.094,2021-03-24-10-44-08-094,241,433,414,181,0,275,0,0,0,0,0,0,1611,2923,13,12
2021-03-24 10:44:08.126,2021-03-24-10-44-08-126,241,433,414,181,0,275,0,0,0,0,0,0,1609,2923,11,10
2021-03-24 10:44:08.157,2021-03-24-10-44-08-157,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,10,10
2021-03-24 10:44:08.188,2021-03-24-10-44-08-188,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:08.204,2021-03-24-10-44-08-204,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:08.219,2021-03-24-10-44-08-219,241,433,414,181,0,275,0,0,0,0,0,0,1610,2924,13,14
2021-03-24 10:44:08.250,2021-03-24-10-44-08-250,242,433,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:08.282,2021-03-24-10-44-08-282,242,433,414,181,0,276,0,0,0,0,0,0,1611,2924,11,12
2021-03-24 10:44:08.297,2021-03-24-10-44-08-297,242,433,414,181,0,276,0,0,0,0,0,0,1611,2925,13,14
2021-03-24 10:44:08.328,2021-03-24-10-44-08-328,242,433,414,181,0,276,0,0,0,0,0,0,1609,2920,10,8
2021-03-24 10:44:08.360,2021-03-24-10-44-08-360,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:08.391,2021-03-24-10-44-08-391,242,433,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:08.422,2021-03-24-10-44-08-422,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:08.453,2021-03-24-10-44-08-453,241,433,414,181,0,276,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:08.469,2021-03-24-10-44-08-469,241,433,414,181,0,276,0,0,0,0,0,0,1609,2923,10,12
2021-03-24 10:44:08.500,2021-03-24-10-44-08-500,241,433,414,181,0,276,0,0,0,0,0,0,1611,2925,13,14
2021-03-24 10:44:08.531,2021-03-24-10-44-08-531,241,433,414,181,0,276,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:08.563,2021-03-24-10-44-08-563,241,433,414,181,0,276,0,0,0,0,0,0,1609,2923,10,10
2021-03-24 10:44:08.594,2021-03-24-10-44-08-594,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:08.625,2021-03-24-10-44-08-625,241,433,414,181,0,276,0,0,0,0,0,0,1610,2925,11,12
2021-03-24 10:44:08.641,2021-03-24-10-44-08-641,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:08.657,2021-03-24-10-44-08-657,241,433,414,181,0,276,0,0,0,0,0,0,1609,2924,11,10
2021-03-24 10:44:08.672,2021-03-24-10-44-08-672,241,433,414,181,0,276,0,0,0,0,0,0,1611,2925,13,16
2021-03-24 10:44:08.704,2021-03-24-10-44-08-704,241,433,414,181,0,276,0,0,0,0,0,0,1612,2924,13,14
2021-03-24 10:44:08.719,2021-03-24-10-44-08-719,241,433,414,181,0,275,0,0,0,0,0,0,1610,2922,11,8
2021-03-24 10:44:08.750,2021-03-24-10-44-08-750,241,433,414,181,0,275,0,0,0,0,0,0,1611,2924,13,14
2021-03-24 10:44:08.782,2021-03-24-10-44-08-782,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,10,12
2021-03-24 10:44:08.812,2021-03-24-10-44-08-812,241,433,414,181,0,275,0,0,0,0,0,0,1610,2924,11,14
2021-03-24 10:44:08.844,2021-03-24-10-44-08-844,241,433,414,181,0,275,0,0,0,0,0,0,1609,2923,10,12
2021-03-24 10:44:08.875,2021-03-24-10-44-08-875,241,433,414,181,0,275,0,0,0,0,0,0,1609,2924,11,12
2021-03-24 10:44:08.891,2021-03-24-10-44-08-891,241,433,414,181,0,275,0,0,0,0,0,0,1610,2924,11,12
2021-03-24 10:44:08.906,2021-03-24-10-44-08-906,24,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:08.938,2021-03-24-10-44-08-938,24,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:08.969,2021-03-24-10-44-08-969,24,433,414,181,0,275,0,0,0,0,0,0,1609,2923,10,12
2021-03-24 10:44:09.000,2021-03-24-10-44-09-000,24,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:09.031,2021-03-24-10-44-09-031,24,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:09.047,2021-03-24-10-44-09-047,24,433,414,181,0,275,0,0,0,0,0,0,1610,2924,11,12
2021-03-24 10:44:09.078,2021-03-24-10-44-09-078,2,433,414,74,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:09.110,2021-03-24-10-44-09-110,2,433,414,74,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:09.125,2021-03-24-10-44-09-125,2,433,414,74,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:09.156,2021-03-24-10-44-09-156,2,433,414,74,0,275,0,0,0,0,0,0,1611,2923,14,12
2021-03-24 10:44:09.188,2021-03-24-10-44-09-188,2,433,414,74,0,275,0,0,0,0,0,0,1612,2923,11,12
2021-03-24 10:44:09.219,2021-03-24-10-44-09-219,2,433,414,74,0,275,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:09.250,2021-03-24-10-44-09-250,241,433,415,181,0,276,0,0,0,0,0,0,1610,2921,11,10
2021-03-24 10:44:09.281,2021-03-24-10-44-09-281,241,433,415,181,0,276,0,0,0,0,0,0,1610,2924,11,12
2021-03-24 10:44:09.297,2021-03-24-10-44-09-297,241,433,415,181,0,276,0,0,0,0,0,0,1611,2922,11,10
2021-03-24 10:44:09.313,2021-03-24-10-44-09-313,241,433,415,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:09.328,2021-03-24-10-44-09-328,241,433,415,181,0,276,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:09.360,2021-03-24-10-44-09-360,241,433,415,181,0,276,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:09.391,2021-03-24-10-44-09-391,241,433,414,181,0,277,0,0,0,0,0,0,1611,2923,11,10
2021-03-24 10:44:09.422,2021-03-24-10-44-09-422,241,433,414,181,0,277,0,0,0,0,0,0,1611,2923,11,10
2021-03-24 10:44:09.437,2021-03-24-10-44-09-437,241,433,414,181,0,277,0,0,0,0,0,0,1610,2921,11,8
2021-03-24 10:44:09.469,2021-03-24-10-44-09-469,241,433,414,181,0,277,0,0,0,0,0,0,1611,2924,13,14
2021-03-24 10:44:09.500,2021-03-24-10-44-09-500,241,433,414,181,0,277,0,0,0,0,0,0,1611,2925,14,14
2021-03-24 10:44:09.515,2021-03-24-10-44-09-515,241,433,414,181,0,277,0,0,0,0,0,0,1610,2924,10,10
2021-03-24 10:44:09.547,2021-03-24-10-44-09-547,241,433,414,181,0,275,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:09.578,2021-03-24-10-44-09-578,241,433,414,181,0,275,0,0,0,0,0,0,1609,2923,10,12
2021-03-24 10:44:09.610,2021-03-24-10-44-09-610,241,433,414,181,0,275,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:09.641,2021-03-24-10-44-09-641,241,433,414,181,0,275,0,0,0,0,0,0,1611,2924,13,12
2021-03-24 10:44:09.672,2021-03-24-10-44-09-672,241,433,414,181,0,275,0,0,0,0,0,0,1611,2923,13,12
2021-03-24 10:44:09.688,2021-03-24-10-44-09-688,241,433,414,181,0,275,0,0,0,0,0,0,1611,2925,13,14
2021-03-24 10:44:09.719,2021-03-24-10-44-09-719,242,433,414,181,0,275,0,0,0,0,0,0,1611,2923,13,12
2021-03-24 10:44:09.750,2021-03-24-10-44-09-750,242,433,414,181,0,275,0,0,0,0,0,0,1609,2923,11,10
2021-03-24 10:44:09.781,2021-03-24-10-44-09-781,242,433,414,181,0,275,0,0,0,0,0,0,1610,2923,10,10
2021-03-24 10:44:09.812,2021-03-24-10-44-09-812,242,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:09.844,2021-03-24-10-44-09-844,242,433,414,181,0,275,0,0,0,0,0,0,1611,2925,11,14
2021-03-24 10:44:09.875,2021-03-24-10-44-09-875,242,433,414,181,0,275,0,0,0,0,0,0,1609,2923,10,10
2021-03-24 10:44:09.906,2021-03-24-10-44-09-906,242,433,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:09.938,2021-03-24-10-44-09-938,242,433,414,181,0,276,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:09.953,2021-03-24-10-44-09-953,242,433,414,181,0,276,0,0,0,0,0,0,1609,2924,11,12
2021-03-24 10:44:09.984,2021-03-24-10-44-09-984,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,12
2021-03-24 10:44:10.016,2021-03-24-10-44-10-016,242,433,414,181,0,276,0,0,0,0,0,0,1610,2922,11,10
2021-03-24 10:44:10.047,2021-03-24-10-44-10-047,242,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:10.078,2021-03-24-10-44-10-078,242,433,414,181,0,276,0,0,0,0,0,0,1610,2921,13,10
2021-03-24 10:44:10.109,2021-03-24-10-44-10-109,241,433,414,181,0,276,0,0,0,0,0,0,1610,2921,11,10
2021-03-24 10:44:10.141,2021-03-24-10-44-10-141,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,14
2021-03-24 10:44:10.172,2021-03-24-10-44-10-172,241,433,414,181,0,276,0,0,0,0,0,0,1612,2924,13,14
2021-03-24 10:44:10.203,2021-03-24-10-44-10-203,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:10.234,2021-03-24-10-44-10-234,241,433,414,181,0,276,0,0,0,0,0,0,1609,2923,10,12
2021-03-24 10:44:10.266,2021-03-24-10-44-10-266,241,433,414,181,0,276,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:10.297,2021-03-24-10-44-10-297,241,433,414,181,0,276,0,0,0,0,0,0,1601,2923,0,12
2021-03-24 10:44:10.328,2021-03-24-10-44-10-328,241,433,414,181,0,276,0,0,0,0,0,0,1609,2924,11,12
2021-03-24 10:44:10.359,2021-03-24-10-44-10-359,241,433,414,181,0,276,0,0,0,0,0,0,1611,2925,13,14
2021-03-24 10:44:10.391,2021-03-24-10-44-10-391,241,433,414,181,0,276,0,0,0,0,0,0,1611,2925,13,14
2021-03-24 10:44:10.781,2021-03-24-10-44-10-781,241,433,414,181,0,276,0,0,0,0,0,0,1610,2921,11,10
2021-03-24 10:44:10.797,2021-03-24-10-44-10-797,241,433,414,181,0,276,0,0,0,0,0,0,1611,2925,11,12
2021-03-24 10:44:10.812,2021-03-24-10-44-10-812,241,433,414,181,0,275,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:10.828,2021-03-24-10-44-10-828,241,433,414,181,0,275,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:10.844,2021-03-24-10-44-10-844,241,433,414,181,0,275,0,0,0,0,0,0,1610,2925,11,14
2021-03-24 10:44:10.859,2021-03-24-10-44-10-859,241,433,414,181,0,275,0,0,0,0,0,0,1611,2923,13,12
2021-03-24 10:44:10.874,2021-03-24-10-44-10-874,241,433,414,181,0,275,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:10.891,2021-03-24-10-44-10-891,241,433,414,181,0,275,0,0,0,0,0,0,1609,2923,11,12
2021-03-24 10:44:10.906,2021-03-24-10-44-10-906,242,433,414,181,0,274,0,0,0,0,0,0,1610,2921,10,16
2021-03-24 10:44:10.937,2021-03-24-10-44-10-937,242,433,414,181,0,274,0,0,0,0,0,0,1611,2923,11,12
2021-03-24 10:44:10.953,2021-03-24-10-44-10-953,242,433,414,181,0,274,0,0,0,0,0,0,1610,2923,11,10
2021-03-24 10:44:10.969,2021-03-24-10-44-10-969,242,433,414,181,0,274,0,0,0,0,0,0,1611,2925,13,16
2021-03-24 10:44:10.984,2021-03-24-10-44-10-984,242,433,414,181,0,274,0,0,0,0,0,0,1610,2924,11,10
2021-03-24 10:44:10.999,2021-03-24-10-44-10-999,242,433,414,181,0,274,0,0,0,0,0,0,1610,2923,11,12
