mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-11 13:17:23.287,2021-03-11-13-17-23-287,899,754,1228,198,0,1794,512,903,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:23.318,2021-03-11-13-17-23-318,893,758,1227,155,0,1804,502,44,0,0,0,0,1638,1727,11,10
2021-03-11 13:17:23.349,2021-03-11-13-17-23-349,893,758,1227,155,0,1804,502,44,0,0,0,0,1639,1730,11,14
2021-03-11 13:17:23.365,2021-03-11-13-17-23-365,893,758,1227,155,0,1804,502,44,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:23.380,2021-03-11-13-17-23-380,893,758,1227,155,0,1804,502,44,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:23.412,2021-03-11-13-17-23-412,893,758,1227,155,0,1804,502,44,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:23.443,2021-03-11-13-17-23-443,893,758,1227,155,0,1804,502,44,0,0,0,0,1639,1728,11,12
2021-03-11 13:17:23.458,2021-03-11-13-17-23-458,893,758,1227,155,0,1804,502,44,0,0,0,0,1637,1728,10,12
2021-03-11 13:17:23.490,2021-03-11-13-17-23-490,271,405,434,155,0,217,0,45,0,0,0,0,1640,1728,13,12
2021-03-11 13:17:23.521,2021-03-11-13-17-23-521,271,405,434,155,0,217,0,45,0,0,0,0,1639,1726,11,10
2021-03-11 13:17:23.537,2021-03-11-13-17-23-537,271,405,434,155,0,217,0,45,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:23.568,2021-03-11-13-17-23-568,271,405,434,155,0,217,0,45,0,0,0,0,1638,1727,11,10
2021-03-11 13:17:23.599,2021-03-11-13-17-23-599,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,13,10
2021-03-11 13:17:23.615,2021-03-11-13-17-23-615,271,405,434,155,0,217,0,45,0,0,0,0,1637,1728,11,12
2021-03-11 13:17:23.646,2021-03-11-13-17-23-646,272,405,434,155,0,216,0,45,0,0,0,0,1638,1728,10,12
2021-03-11 13:17:23.677,2021-03-11-13-17-23-677,272,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:23.693,2021-03-11-13-17-23-693,272,405,434,155,0,216,0,45,0,0,0,0,1637,1728,11,12
2021-03-11 13:17:23.724,2021-03-11-13-17-23-724,272,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:23.755,2021-03-11-13-17-23-755,272,405,434,155,0,216,0,45,0,0,0,0,1637,1727,11,10
2021-03-11 13:17:23.771,2021-03-11-13-17-23-771,272,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:23.802,2021-03-11-13-17-23-802,271,405,434,155,0,216,0,44,0,0,0,0,1637,1728,11,12
2021-03-11 13:17:23.833,2021-03-11-13-17-23-833,271,405,434,155,0,216,0,44,0,0,0,0,1638,1728,10,10
2021-03-11 13:17:23.865,2021-03-11-13-17-23-865,271,405,434,155,0,216,0,44,0,0,0,0,1639,1728,11,16
2021-03-11 13:17:23.880,2021-03-11-13-17-23-880,271,405,434,155,0,216,0,44,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:23.911,2021-03-11-13-17-23-911,271,405,434,155,0,216,0,44,0,0,0,0,1638,1727,11,10
2021-03-11 13:17:23.943,2021-03-11-13-17-23-943,271,405,434,155,0,216,0,44,0,0,0,0,1637,1728,11,12
2021-03-11 13:17:23.958,2021-03-11-13-17-23-958,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:23.990,2021-03-11-13-17-23-990,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:24.021,2021-03-11-13-17-24-021,271,405,434,155,0,217,0,45,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:24.036,2021-03-11-13-17-24-036,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,10,12
2021-03-11 13:17:24.068,2021-03-11-13-17-24-068,271,405,434,155,0,217,0,45,0,0,0,0,1638,1727,11,10
2021-03-11 13:17:24.099,2021-03-11-13-17-24-099,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.114,2021-03-11-13-17-24-114,271,405,434,155,0,216,0,45,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:24.146,2021-03-11-13-17-24-146,271,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.177,2021-03-11-13-17-24-177,271,405,434,155,0,216,0,45,0,0,0,0,1639,1729,13,16
2021-03-11 13:17:24.208,2021-03-11-13-17-24-208,271,405,434,155,0,216,0,45,0,0,0,0,1639,1729,13,14
2021-03-11 13:17:24.224,2021-03-11-13-17-24-224,271,405,434,155,0,216,0,45,0,0,0,0,1637,1726,8,12
2021-03-11 13:17:24.255,2021-03-11-13-17-24-255,271,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.286,2021-03-11-13-17-24-286,271,405,434,155,0,215,0,44,0,0,0,0,1636,1728,11,10
2021-03-11 13:17:24.302,2021-03-11-13-17-24-302,271,405,434,155,0,215,0,44,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:24.333,2021-03-11-13-17-24-333,271,405,434,155,0,215,0,44,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.364,2021-03-11-13-17-24-364,271,405,434,155,0,215,0,44,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:24.380,2021-03-11-13-17-24-380,271,405,434,155,0,215,0,44,0,0,0,0,1640,1728,13,12
2021-03-11 13:17:24.411,2021-03-11-13-17-24-411,271,405,434,155,0,215,0,44,0,0,0,0,1639,1726,11,10
2021-03-11 13:17:24.443,2021-03-11-13-17-24-443,271,405,434,155,0,215,0,45,0,0,0,0,1639,1728,11,10
2021-03-11 13:17:24.458,2021-03-11-13-17-24-458,271,405,434,155,0,215,0,45,0,0,0,0,1638,1729,11,12
2021-03-11 13:17:24.489,2021-03-11-13-17-24-489,271,405,434,155,0,215,0,45,0,0,0,0,1637,1728,11,12
2021-03-11 13:17:24.521,2021-03-11-13-17-24-521,271,405,434,155,0,215,0,45,0,0,0,0,1638,1728,11,10
2021-03-11 13:17:24.536,2021-03-11-13-17-24-536,271,405,434,155,0,215,0,45,0,0,0,0,1639,1728,11,12
2021-03-11 13:17:24.568,2021-03-11-13-17-24-568,271,405,434,155,0,215,0,45,0,0,0,0,1639,1728,11,10
2021-03-11 13:17:24.599,2021-03-11-13-17-24-599,271,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.614,2021-03-11-13-17-24-614,271,405,434,155,0,216,0,45,0,0,0,0,1639,1729,11,12
2021-03-11 13:17:24.646,2021-03-11-13-17-24-646,271,405,434,155,0,216,0,45,0,0,0,0,1639,1729,14,14
2021-03-11 13:17:24.677,2021-03-11-13-17-24-677,271,405,434,155,0,216,0,45,0,0,0,0,1638,1727,11,10
2021-03-11 13:17:24.692,2021-03-11-13-17-24-692,271,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.724,2021-03-11-13-17-24-724,271,405,434,155,0,216,0,45,0,0,0,0,1637,1728,11,10
2021-03-11 13:17:24.755,2021-03-11-13-17-24-755,271,405,434,155,0,216,0,45,0,0,0,0,1637,1728,11,12
2021-03-11 13:17:24.786,2021-03-11-13-17-24-786,271,405,434,155,0,217,0,46,0,0,0,0,1639,1730,13,14
2021-03-11 13:17:24.802,2021-03-11-13-17-24-802,271,405,434,155,0,217,0,46,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.833,2021-03-11-13-17-24-833,271,405,434,155,0,217,0,46,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:24.864,2021-03-11-13-17-24-864,271,405,434,155,0,217,0,46,0,0,0,0,1639,1730,13,12
2021-03-11 13:17:24.880,2021-03-11-13-17-24-880,271,405,434,155,0,217,0,46,0,0,0,0,1640,1728,13,12
2021-03-11 13:17:24.911,2021-03-11-13-17-24-911,271,405,434,155,0,217,0,46,0,0,0,0,1639,1728,11,12
2021-03-11 13:17:24.942,2021-03-11-13-17-24-942,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,10,10
2021-03-11 13:17:24.958,2021-03-11-13-17-24-958,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,10,10
2021-03-11 13:17:24.989,2021-03-11-13-17-24-989,271,405,434,155,0,217,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.021,2021-03-11-13-17-25-021,271,405,434,155,0,217,0,45,0,0,0,0,1640,1728,14,12
2021-03-11 13:17:25.052,2021-03-11-13-17-25-052,271,405,434,155,0,217,0,45,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:25.067,2021-03-11-13-17-25-067,271,405,434,155,0,217,0,45,0,0,0,0,1639,1728,11,10
2021-03-11 13:17:25.099,2021-03-11-13-17-25-099,271,405,434,155,0,245,0,45,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:25.130,2021-03-11-13-17-25-130,271,405,434,155,0,245,0,45,0,0,0,0,1638,1728,10,10
2021-03-11 13:17:25.146,2021-03-11-13-17-25-146,271,405,434,155,0,245,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.177,2021-03-11-13-17-25-177,271,405,434,155,0,245,0,45,0,0,0,0,1639,1728,11,12
2021-03-11 13:17:25.192,2021-03-11-13-17-25-192,271,405,434,155,0,245,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.224,2021-03-11-13-17-25-224,271,405,434,155,0,245,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.255,2021-03-11-13-17-25-255,271,405,434,155,0,245,0,44,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.286,2021-03-11-13-17-25-286,271,405,434,155,0,245,0,44,0,0,0,0,1639,1727,11,10
2021-03-11 13:17:25.302,2021-03-11-13-17-25-302,271,405,434,155,0,245,0,44,0,0,0,0,1637,1727,10,10
2021-03-11 13:17:25.333,2021-03-11-13-17-25-333,271,405,434,155,0,245,0,44,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.349,2021-03-11-13-17-25-349,271,405,434,155,0,245,0,44,0,0,0,0,1638,1727,11,12
2021-03-11 13:17:25.380,2021-03-11-13-17-25-380,271,405,434,155,0,245,0,44,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:25.411,2021-03-11-13-17-25-411,271,405,434,155,0,245,0,44,0,0,0,0,1639,1729,13,14
2021-03-11 13:17:25.442,2021-03-11-13-17-25-442,271,405,434,155,0,245,0,44,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:25.458,2021-03-11-13-17-25-458,271,405,434,155,0,245,0,44,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.489,2021-03-11-13-17-25-489,271,405,434,155,0,245,0,44,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.520,2021-03-11-13-17-25-520,271,405,434,155,0,245,0,44,0,0,0,0,1637,1727,11,10
2021-03-11 13:17:25.536,2021-03-11-13-17-25-536,271,405,434,155,0,245,0,44,0,0,0,0,1638,1730,15,14
2021-03-11 13:17:25.567,2021-03-11-13-17-25-567,270,405,434,155,0,216,0,45,0,0,0,0,1639,1728,11,10
2021-03-11 13:17:25.599,2021-03-11-13-17-25-599,270,405,434,155,0,216,0,45,0,0,0,0,1637,1728,10,10
2021-03-11 13:17:25.614,2021-03-11-13-17-25-614,270,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.645,2021-03-11-13-17-25-645,270,405,434,155,0,216,0,45,0,0,0,0,1638,1728,11,12
2021-03-11 13:17:25.677,2021-03-11-13-17-25-677,270,405,434,155,0,216,0,45,0,0,0,0,1638,1726,11,10
2021-03-11 13:17:25.708,2021-03-11-13-17-25-708,270,405,434,155,0,216,0,45,0,0,0,0,1638,1727,11,12
2021-03-11 13:17:25.724,2021-03-11-13-17-25-724,271,405,434,155,0,217,0,44,0,0,0,0,1640,1727,14,12
2021-03-11 13:17:25.755,2021-03-11-13-17-25-755,271,405,434,155,0,217,0,44,0,0,0,0,1639,1728,13,12
2021-03-11 13:17:25.786,2021-03-11-13-17-25-786,271,405,434,155,0,217,0,44,0,0,0,0,1637,1728,11,10
