mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-10 15:33:03.987,2021-03-10-15-33-03-987,1097,593,1206,258,0,1347,0,1201,0,0,0,0,1611,1734,11,10
2021-03-10 15:33:04.018,2021-03-10-15-33-04-018,1098,424,1206,180,0,1348,0,21,0,0,0,0,1611,1735,10,12
2021-03-10 15:33:04.050,2021-03-10-15-33-04-050,1098,424,1206,180,0,1348,0,21,0,0,0,0,1611,1734,11,12
2021-03-10 15:33:04.065,2021-03-10-15-33-04-065,1098,424,1206,180,0,1348,0,21,0,0,0,0,1610,1735,11,12
2021-03-10 15:33:04.081,2021-03-10-15-33-04-081,1098,424,1206,180,0,1348,0,21,0,0,0,0,1611,1734,11,10
2021-03-10 15:33:04.112,2021-03-10-15-33-04-112,1098,424,1206,180,0,1348,0,21,0,0,0,0,1611,1733,11,10
2021-03-10 15:33:04.128,2021-03-10-15-33-04-128,1098,424,1206,180,0,1348,0,21,0,0,0,0,1611,1736,11,12
2021-03-10 15:33:04.159,2021-03-10-15-33-04-159,250,424,412,180,0,170,0,21,0,0,0,0,1614,1736,11,12
2021-03-10 15:33:04.190,2021-03-10-15-33-04-190,250,424,412,180,0,170,0,21,0,0,0,0,1612,1734,13,12
2021-03-10 15:33:04.206,2021-03-10-15-33-04-206,250,424,412,180,0,170,0,21,0,0,0,0,1611,1734,11,10
2021-03-10 15:33:04.237,2021-03-10-15-33-04-237,250,424,412,180,0,170,0,21,0,0,0,0,1611,1735,13,12
2021-03-10 15:33:04.253,2021-03-10-15-33-04-253,250,424,412,180,0,170,0,21,0,0,0,0,1612,1736,14,12
2021-03-10 15:33:04.284,2021-03-10-15-33-04-284,250,424,412,180,0,170,0,21,0,0,0,0,1611,1735,11,12
2021-03-10 15:33:04.315,2021-03-10-15-33-04-315,250,424,412,180,0,171,0,21,0,0,0,0,1611,1736,11,12
2021-03-10 15:33:04.331,2021-03-10-15-33-04-331,250,424,412,180,0,171,0,21,0,0,0,0,1611,1737,10,10
2021-03-10 15:33:04.362,2021-03-10-15-33-04-362,250,424,412,180,0,171,0,21,0,0,0,0,1610,1736,11,10
2021-03-10 15:33:04.378,2021-03-10-15-33-04-378,250,424,412,180,0,171,0,21,0,0,0,0,1611,1736,11,12
2021-03-10 15:33:04.409,2021-03-10-15-33-04-409,250,424,412,180,0,171,0,21,0,0,0,0,1610,1734,11,12
2021-03-10 15:33:04.440,2021-03-10-15-33-04-440,250,424,412,180,0,171,0,21,0,0,0,0,1611,1736,13,12
2021-03-10 15:33:04.456,2021-03-10-15-33-04-456,250,424,412,180,0,171,0,21,0,0,0,0,1611,1734,11,10
2021-03-10 15:33:04.487,2021-03-10-15-33-04-487,250,424,413,180,0,171,0,21,0,0,0,0,1611,1736,11,10
2021-03-10 15:33:04.518,2021-03-10-15-33-04-518,250,424,413,180,0,171,0,21,0,0,0,0,1610,1736,11,10
2021-03-10 15:33:04.534,2021-03-10-15-33-04-534,250,424,413,180,0,171,0,21,0,0,0,0,1611,1736,11,10
2021-03-10 15:33:04.549,2021-03-10-15-33-04-549,250,424,413,180,0,171,0,21,0,0,0,0,1610,1738,10,16
2021-03-10 15:33:04.581,2021-03-10-15-33-04-581,250,424,413,180,0,171,0,21,0,0,0,0,1611,1736,11,12
2021-03-10 15:33:04.596,2021-03-10-15-33-04-596,250,424,413,180,0,171,0,21,0,0,0,0,1610,1736,11,12
2021-03-10 15:33:04.628,2021-03-10-15-33-04-628,250,424,412,180,0,171,0,22,0,0,0,0,1611,1734,11,10
2021-03-10 15:33:04.659,2021-03-10-15-33-04-659,250,424,412,180,0,171,0,22,0,0,0,0,1611,1735,11,10
