mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-18 11:02:09.510,2021-03-18-11-02-09-510,912,772,1241,165,0,1581,0,663,0,0,0,0,1610,2303,11,10
2021-03-18 11:02:09.541,2021-03-18-11-02-09-541,912,772,1241,165,0,1581,0,663,0,0,0,0,1609,2303,11,10
2021-03-18 11:02:09.556,2021-03-18-11-02-09-556,912,772,1241,165,0,1581,0,663,0,0,0,0,1610,2304,11,12
2021-03-18 11:02:09.588,2021-03-18-11-02-09-588,912,772,1241,165,0,1581,0,663,0,0,0,0,1609,2303,11,12
2021-03-18 11:02:09.603,2021-03-18-11-02-09-603,912,772,1241,165,0,1581,0,663,0,0,0,0,1609,2303,11,10
2021-03-18 11:02:09.634,2021-03-18-11-02-09-634,248,423,420,170,0,314,0,0,0,0,0,0,1608,2304,10,12
2021-03-18 11:02:09.666,2021-03-18-11-02-09-666,248,423,420,170,0,314,0,0,0,0,0,0,1610,2303,10,12
2021-03-18 11:02:09.681,2021-03-18-11-02-09-681,248,423,420,170,0,314,0,0,0,0,0,0,1610,2303,13,14
2021-03-18 11:02:09.713,2021-03-18-11-02-09-713,248,423,420,170,0,314,0,0,0,0,0,0,1610,2303,11,10
2021-03-18 11:02:09.728,2021-03-18-11-02-09-728,248,423,420,170,0,314,0,0,0,0,0,0,1608,2301,11,10
2021-03-18 11:02:09.759,2021-03-18-11-02-09-759,248,423,420,170,0,314,0,0,0,0,0,0,1609,2301,11,10
2021-03-18 11:02:09.791,2021-03-18-11-02-09-791,248,423,420,170,0,313,0,0,0,0,0,0,1609,2303,10,12
2021-03-18 11:02:09.822,2021-03-18-11-02-09-822,248,423,420,170,0,313,0,0,0,0,0,0,1610,2305,13,14
2021-03-18 11:02:09.838,2021-03-18-11-02-09-838,248,423,420,170,0,313,0,0,0,0,0,0,1608,2303,6,26
2021-03-18 11:02:09.869,2021-03-18-11-02-09-869,248,423,420,170,0,313,0,0,0,0,0,0,1611,2303,13,12
2021-03-18 11:02:09.900,2021-03-18-11-02-09-900,248,423,420,170,0,313,0,0,0,0,0,0,1610,2305,11,12
2021-03-18 11:02:09.931,2021-03-18-11-02-09-931,248,423,420,170,0,313,0,0,0,0,0,0,1608,2303,10,10
2021-03-18 11:02:09.947,2021-03-18-11-02-09-947,247,423,420,170,0,315,0,0,0,0,0,0,1609,2302,11,10
2021-03-18 11:02:09.978,2021-03-18-11-02-09-978,247,423,420,170,0,315,0,0,0,0,0,0,1609,2303,11,10
2021-03-18 11:02:10.009,2021-03-18-11-02-10-009,247,423,420,170,0,315,0,0,0,0,0,0,1608,2303,11,10
2021-03-18 11:02:10.025,2021-03-18-11-02-10-025,247,423,420,170,0,315,0,0,0,0,0,0,1610,2303,11,10
2021-03-18 11:02:10.056,2021-03-18-11-02-10-056,247,423,420,170,0,315,0,0,0,0,0,0,1609,2305,11,12
2021-03-18 11:02:10.088,2021-03-18-11-02-10-088,247,423,420,170,0,315,0,0,0,0,0,0,1608,2303,11,10
2021-03-18 11:02:10.119,2021-03-18-11-02-10-119,248,423,421,170,0,315,0,0,0,0,0,0,1608,2302,11,10
2021-03-18 11:02:10.150,2021-03-18-11-02-10-150,248,423,421,170,0,315,0,0,0,0,0,0,1608,2304,11,12
2021-03-18 11:02:10.166,2021-03-18-11-02-10-166,248,423,421,170,0,315,0,0,0,0,0,0,1609,2302,11,10
2021-03-18 11:02:10.181,2021-03-18-11-02-10-181,248,423,421,170,0,315,0,0,0,0,0,0,1609,2304,11,12
2021-03-18 11:02:10.212,2021-03-18-11-02-10-212,248,423,421,170,0,315,0,0,0,0,0,0,1609,2304,11,12
2021-03-18 11:02:10.244,2021-03-18-11-02-10-244,248,423,421,170,0,315,0,0,0,0,0,0,1608,2304,11,12
2021-03-18 11:02:10.259,2021-03-18-11-02-10-259,248,423,421,170,0,315,0,0,0,0,0,0,1608,2305,11,12
2021-03-18 11:02:10.291,2021-03-18-11-02-10-291,248,423,420,170,0,314,0,0,0,0,0,0,1608,2303,10,12
2021-03-18 11:02:10.322,2021-03-18-11-02-10-322,248,423,420,170,0,314,0,0,0,0,0,0,1608,2302,11,8
2021-03-18 11:02:10.337,2021-03-18-11-02-10-337,248,423,420,170,0,314,0,0,0,0,0,0,1608,2304,11,10
2021-03-18 11:02:10.369,2021-03-18-11-02-10-369,248,423,420,170,0,314,0,0,0,0,0,0,1609,2303,11,10
