mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-25 10:27:00.785,2021-03-25-10-27-00-785,909,787,1274,182,0,2253,465,1566,0,0,0,0,1675,2918,10,10
2021-03-25 10:27:00.816,2021-03-25-10-27-00-816,909,787,1274,182,0,2253,465,1566,0,0,0,0,1675,2919,11,10
2021-03-25 10:27:00.831,2021-03-25-10-27-00-831,909,787,1274,182,0,2253,465,1566,0,0,0,0,1675,2919,10,10
2021-03-25 10:27:00.863,2021-03-25-10-27-00-863,909,787,1274,182,0,2253,465,1566,0,0,0,0,1676,2921,11,14
2021-03-25 10:27:00.894,2021-03-25-10-27-00-894,909,787,1274,182,0,2253,465,1566,0,0,0,0,1675,2918,11,10
2021-03-25 10:27:00.925,2021-03-25-10-27-00-925,224,433,416,175,0,175,0,0,0,0,0,0,1675,2919,10,10
2021-03-25 10:27:00.956,2021-03-25-10-27-00-956,224,433,416,175,0,175,0,0,0,0,0,0,1675,2919,11,10
2021-03-25 10:27:00.972,2021-03-25-10-27-00-972,224,433,416,175,0,175,0,0,0,0,0,0,1675,2919,10,10
2021-03-25 10:27:00.988,2021-03-25-10-27-00-988,224,433,416,175,0,175,0,0,0,0,0,0,1676,2921,13,16
2021-03-25 10:27:01.019,2021-03-25-10-27-01-019,224,433,416,175,0,175,0,0,0,0,0,0,1674,2919,10,12
2021-03-25 10:27:01.050,2021-03-25-10-27-01-050,224,433,416,175,0,175,0,0,0,0,0,0,1676,2923,13,16
2021-03-25 10:27:01.081,2021-03-25-10-27-01-081,224,433,416,174,0,175,0,0,0,0,0,0,1673,2917,10,0
2021-03-25 10:27:01.113,2021-03-25-10-27-01-113,224,433,416,174,0,175,0,0,0,0,0,0,1675,2919,10,10
2021-03-25 10:27:01.144,2021-03-25-10-27-01-144,224,433,416,174,0,175,0,0,0,0,0,0,1675,2919,10,10
