COPx,COPy
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
241.66272655634359,121.71158392434988
