COPx,COPy
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.23538704581358,124.31279620853081
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.2121451104101,124.40536277602524
242.04419889502762,124.21468034727704
242.04419889502762,124.21468034727704
