Seat L1,Seat L2,Seat L3,Seat L4,sum
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,412.0,180.0,1266.0
250.0,424.0,413.0,180.0,1267.0
250.0,424.0,413.0,180.0,1267.0
250.0,424.0,413.0,180.0,1267.0
250.0,424.0,413.0,180.0,1267.0
250.0,424.0,413.0,180.0,1267.0
250.0,424.0,413.0,180.0,1267.0
250.0,424.0,413.0,180.0,1267.0
251.0,424.0,413.0,180.0,1268.0
251.0,424.0,413.0,180.0,1268.0
251.0,424.0,413.0,180.0,1268.0
251.0,424.0,413.0,180.0,1268.0
251.0,424.0,413.0,180.0,1268.0
