mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-23 19:43:14.058,2021-03-23-19-43-14-058,764,673,1110,170,0,2072,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:14.089,2021-03-23-19-43-14-089,764,673,1110,170,0,2072,0,0,0,0,0,0,1710,2922,10,10
2021-03-23 19:43:14.104,2021-03-23-19-43-14-104,764,673,1110,170,0,2072,0,0,0,0,0,0,1710,2923,11,10
2021-03-23 19:43:14.136,2021-03-23-19-43-14-136,764,673,1110,170,0,2072,0,0,0,0,0,0,1712,2923,13,12
2021-03-23 19:43:14.151,2021-03-23-19-43-14-151,764,673,1110,170,0,2072,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:14.183,2021-03-23-19-43-14-183,764,673,1110,170,0,2072,0,0,0,0,0,0,1710,2923,10,10
2021-03-23 19:43:14.214,2021-03-23-19-43-14-214,239,438,421,170,0,280,0,0,0,0,0,0,1711,2922,11,10
2021-03-23 19:43:14.245,2021-03-23-19-43-14-245,239,438,421,170,0,280,0,0,0,0,0,0,1711,2922,11,10
2021-03-23 19:43:14.261,2021-03-23-19-43-14-261,239,438,421,170,0,280,0,0,0,0,0,0,1712,2924,11,14
2021-03-23 19:43:14.292,2021-03-23-19-43-14-292,239,438,421,170,0,280,0,0,0,0,0,0,1710,2923,10,10
2021-03-23 19:43:14.307,2021-03-23-19-43-14-307,239,438,421,170,0,280,0,0,0,0,0,0,1711,2924,11,12
2021-03-23 19:43:14.339,2021-03-23-19-43-14-339,239,438,421,170,0,280,0,0,0,0,0,0,1712,2923,11,12
2021-03-23 19:43:14.370,2021-03-23-19-43-14-370,238,438,421,170,0,279,0,0,0,0,0,0,1711,2922,10,12
2021-03-23 19:43:14.401,2021-03-23-19-43-14-401,238,438,421,170,0,279,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:14.417,2021-03-23-19-43-14-417,238,438,421,170,0,279,0,0,0,0,0,0,1711,2925,11,14
2021-03-23 19:43:14.448,2021-03-23-19-43-14-448,238,438,421,170,0,279,0,0,0,0,0,0,1710,2922,10,12
2021-03-23 19:43:14.464,2021-03-23-19-43-14-464,238,438,421,170,0,279,0,0,0,0,0,0,1712,2922,13,12
2021-03-23 19:43:14.495,2021-03-23-19-43-14-495,238,438,421,170,0,279,0,0,0,0,0,0,1712,2923,13,14
2021-03-23 19:43:14.511,2021-03-23-19-43-14-511,238,438,421,170,0,279,0,0,0,0,0,0,1713,2924,13,14
2021-03-23 19:43:14.542,2021-03-23-19-43-14-542,238,438,421,170,0,280,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:14.573,2021-03-23-19-43-14-573,238,438,421,170,0,280,0,0,0,0,0,0,1710,2923,11,12
2021-03-23 19:43:14.589,2021-03-23-19-43-14-589,238,438,421,170,0,280,0,0,0,0,0,0,1710,2923,10,12
2021-03-23 19:43:14.620,2021-03-23-19-43-14-620,238,438,421,170,0,280,0,0,0,0,0,0,1710,2921,11,10
2021-03-23 19:43:14.651,2021-03-23-19-43-14-651,238,438,421,170,0,280,0,0,0,0,0,0,1711,2923,11,10
2021-03-23 19:43:14.667,2021-03-23-19-43-14-667,238,438,421,170,0,280,0,0,0,0,0,0,1712,2924,13,14
2021-03-23 19:43:14.698,2021-03-23-19-43-14-698,239,438,421,170,0,280,0,0,0,0,0,0,1712,2923,11,10
2021-03-23 19:43:14.729,2021-03-23-19-43-14-729,239,438,421,170,0,280,0,0,0,0,0,0,1712,2922,11,10
2021-03-23 19:43:14.745,2021-03-23-19-43-14-745,239,438,421,170,0,280,0,0,0,0,0,0,1712,2922,11,10
2021-03-23 19:43:14.776,2021-03-23-19-43-14-776,239,438,421,170,0,280,0,0,0,0,0,0,1705,2922,0,10
2021-03-23 19:43:14.807,2021-03-23-19-43-14-807,239,438,421,170,0,280,0,0,0,0,0,0,1712,2922,11,10
2021-03-23 19:43:14.823,2021-03-23-19-43-14-823,239,438,421,170,0,280,0,0,0,0,0,0,1711,2923,10,12
2021-03-23 19:43:14.854,2021-03-23-19-43-14-854,238,438,421,170,0,281,0,0,0,0,0,0,1713,2923,13,16
2021-03-23 19:43:14.885,2021-03-23-19-43-14-885,238,438,421,170,0,281,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:14.901,2021-03-23-19-43-14-901,238,438,421,170,0,281,0,0,0,0,0,0,1711,2923,10,10
2021-03-23 19:43:14.932,2021-03-23-19-43-14-932,238,438,421,170,0,281,0,0,0,0,0,0,1712,2923,10,10
2021-03-23 19:43:14.964,2021-03-23-19-43-14-964,238,438,421,170,0,281,0,0,0,0,0,0,1712,2923,11,12
2021-03-23 19:43:14.979,2021-03-23-19-43-14-979,238,438,421,170,0,281,0,0,0,0,0,0,1712,2921,11,10
2021-03-23 19:43:15.010,2021-03-23-19-43-15-010,238,438,421,170,0,281,0,0,0,0,0,0,1711,2923,11,10
2021-03-23 19:43:15.026,2021-03-23-19-43-15-026,238,438,421,170,0,281,0,0,0,0,0,0,1711,2921,11,10
2021-03-23 19:43:15.057,2021-03-23-19-43-15-057,238,438,421,170,0,281,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:15.089,2021-03-23-19-43-15-089,238,438,421,170,0,281,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:15.104,2021-03-23-19-43-15-104,238,438,421,170,0,281,0,0,0,0,0,0,1712,2925,13,14
2021-03-23 19:43:15.135,2021-03-23-19-43-15-135,238,438,421,170,0,281,0,0,0,0,0,0,1711,2921,10,10
2021-03-23 19:43:15.167,2021-03-23-19-43-15-167,238,438,422,170,0,280,0,0,0,0,0,0,1712,2923,13,10
2021-03-23 19:43:15.198,2021-03-23-19-43-15-198,238,438,422,170,0,280,0,0,0,0,0,0,1711,2925,11,12
2021-03-23 19:43:15.213,2021-03-23-19-43-15-213,238,438,422,170,0,280,0,0,0,0,0,0,1711,2923,10,10
2021-03-23 19:43:15.245,2021-03-23-19-43-15-245,238,438,422,170,0,280,0,0,0,0,0,0,1712,2923,11,12
2021-03-23 19:43:15.260,2021-03-23-19-43-15-260,238,438,422,170,0,280,0,0,0,0,0,0,1712,2923,11,12
2021-03-23 19:43:15.292,2021-03-23-19-43-15-292,238,438,422,170,0,280,0,0,0,0,0,0,1711,2923,10,12
2021-03-23 19:43:15.323,2021-03-23-19-43-15-323,238,438,421,170,0,279,0,0,0,0,0,0,1711,2923,11,10
2021-03-23 19:43:15.338,2021-03-23-19-43-15-338,238,438,421,170,0,279,0,0,0,0,0,0,1711,2923,11,12
2021-03-23 19:43:15.370,2021-03-23-19-43-15-370,238,438,421,170,0,279,0,0,0,0,0,0,1712,2921,11,10
2021-03-23 19:43:15.401,2021-03-23-19-43-15-401,238,438,421,170,0,279,0,0,0,0,0,0,1712,2923,11,12
2021-03-23 19:43:15.417,2021-03-23-19-43-15-417,238,438,421,170,0,279,0,0,0,0,0,0,1713,2924,13,14
2021-03-23 19:43:15.448,2021-03-23-19-43-15-448,238,438,421,170,0,279,0,0,0,0,0,0,1712,2921,11,8
2021-03-23 19:43:15.479,2021-03-23-19-43-15-479,239,438,422,170,0,280,0,0,0,0,0,0,1711,2923,11,10
