mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-25 11:08:52.018,2021-03-25-11-08-52-018,245,416,431,165,0,244,0,0,0,0,0,0,1682,2923,11,10
2021-03-25 11:08:52.049,2021-03-25-11-08-52-049,245,416,431,165,0,244,0,0,0,0,0,0,1682,2923,11,10
2021-03-25 11:08:52.081,2021-03-25-11-08-52-081,245,416,431,165,0,244,0,0,0,0,0,0,1682,2924,11,10
2021-03-25 11:08:52.096,2021-03-25-11-08-52-096,245,416,431,165,0,244,0,0,0,0,0,0,1681,2923,11,12
2021-03-25 11:08:52.127,2021-03-25-11-08-52-127,244,432,415,180,0,204,0,0,0,0,0,0,1681,2925,11,12
2021-03-25 11:08:52.159,2021-03-25-11-08-52-159,244,432,415,180,0,204,0,0,0,0,0,0,1682,2923,11,10
2021-03-25 11:08:52.190,2021-03-25-11-08-52-190,244,432,415,180,0,204,0,0,0,0,0,0,1683,2923,11,10
2021-03-25 11:08:52.206,2021-03-25-11-08-52-206,244,432,415,180,0,204,0,0,0,0,0,0,1682,2925,11,10
2021-03-25 11:08:52.237,2021-03-25-11-08-52-237,244,432,415,180,0,204,0,0,0,0,0,0,1681,2923,11,12
2021-03-25 11:08:52.252,2021-03-25-11-08-52-252,244,432,415,180,0,204,0,0,0,0,0,0,1683,2925,11,14
2021-03-25 11:08:52.284,2021-03-25-11-08-52-284,229,432,415,180,0,204,0,0,0,0,0,0,1682,2925,11,12
2021-03-25 11:08:52.315,2021-03-25-11-08-52-315,229,432,415,180,0,204,0,0,0,0,0,0,1681,2923,10,12
2021-03-25 11:08:52.346,2021-03-25-11-08-52-346,229,432,415,180,0,204,0,0,0,0,0,0,1683,2924,13,12
2021-03-25 11:08:52.362,2021-03-25-11-08-52-362,229,432,415,180,0,204,0,0,0,0,0,0,1682,2923,11,12
2021-03-25 11:08:52.393,2021-03-25-11-08-52-393,229,432,415,180,0,204,0,0,0,0,0,0,1682,2924,11,10
2021-03-25 11:08:52.424,2021-03-25-11-08-52-424,229,432,415,180,0,204,0,0,0,0,0,0,1681,2923,11,10
2021-03-25 11:08:52.455,2021-03-25-11-08-52-455,230,432,416,179,0,204,0,0,0,0,0,0,1681,2924,11,12
