mtime,Measurement time,Seat L1,Seat L2,Seat L3,Seat L4,L1,L2,L3,L4,L5,L6,L7,L8,Leg rest Angle,Recline Angle,Leg rest Voltage,Leg rest Ext. Voltage
2021-03-25 09:18:05.781,2021-03-25-09-18-05-781,1013,646,1201,229,0,329,0,0,0,0,0,0,1625,2921,11,12
2021-03-25 09:18:05.812,2021-03-25-09-18-05-812,1013,646,1201,229,0,329,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:05.844,2021-03-25-09-18-05-844,1013,646,1201,229,0,329,0,0,0,0,0,0,1623,2922,11,12
2021-03-25 09:18:05.860,2021-03-25-09-18-05-860,1013,646,1201,229,0,329,0,0,0,0,0,0,1625,2922,11,12
2021-03-25 09:18:05.891,2021-03-25-09-18-05-891,1013,646,1201,229,0,329,0,0,0,0,0,0,1624,2922,13,12
2021-03-25 09:18:05.922,2021-03-25-09-18-05-922,232,442,417,175,0,234,0,0,0,0,0,0,1624,2922,11,12
2021-03-25 09:18:05.953,2021-03-25-09-18-05-953,232,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:05.969,2021-03-25-09-18-05-969,232,442,417,175,0,234,0,0,0,0,0,0,1624,2922,10,12
2021-03-25 09:18:06.000,2021-03-25-09-18-06-000,232,442,417,175,0,234,0,0,0,0,0,0,1620,2920,0,12
2021-03-25 09:18:06.031,2021-03-25-09-18-06-031,232,442,417,175,0,234,0,0,0,0,0,0,1624,2922,11,12
2021-03-25 09:18:06.062,2021-03-25-09-18-06-062,232,442,417,175,0,234,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:06.094,2021-03-25-09-18-06-094,233,442,417,175,0,232,0,0,0,0,0,0,1623,2921,11,12
2021-03-25 09:18:06.125,2021-03-25-09-18-06-125,233,442,417,175,0,232,0,0,0,0,0,0,1625,2922,11,12
2021-03-25 09:18:06.141,2021-03-25-09-18-06-141,233,442,417,175,0,232,0,0,0,0,0,0,1623,2921,11,12
2021-03-25 09:18:06.156,2021-03-25-09-18-06-156,233,442,417,175,0,232,0,0,0,0,0,0,1625,2919,11,10
2021-03-25 09:18:06.188,2021-03-25-09-18-06-188,233,442,417,175,0,232,0,0,0,0,0,0,1626,2922,13,12
2021-03-25 09:18:06.219,2021-03-25-09-18-06-219,233,442,417,175,0,232,0,0,0,0,0,0,1624,2921,11,12
2021-03-25 09:18:06.234,2021-03-25-09-18-06-234,233,442,417,175,0,233,0,0,0,0,0,0,1624,2921,10,12
2021-03-25 09:18:06.266,2021-03-25-09-18-06-266,233,442,417,175,0,233,0,0,0,0,0,0,1624,2919,11,10
2021-03-25 09:18:06.281,2021-03-25-09-18-06-281,233,442,417,175,0,233,0,0,0,0,0,0,1625,2921,11,10
2021-03-25 09:18:06.312,2021-03-25-09-18-06-312,233,442,417,175,0,233,0,0,0,0,0,0,1625,2921,13,12
2021-03-25 09:18:06.344,2021-03-25-09-18-06-344,233,442,417,175,0,233,0,0,0,0,0,0,1623,2921,10,12
2021-03-25 09:18:06.375,2021-03-25-09-18-06-375,233,442,417,175,0,233,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:06.406,2021-03-25-09-18-06-406,233,442,417,175,0,234,0,0,0,0,0,0,1623,2921,11,12
2021-03-25 09:18:06.438,2021-03-25-09-18-06-438,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,10,10
2021-03-25 09:18:06.469,2021-03-25-09-18-06-469,233,442,417,175,0,234,0,0,0,0,0,0,1625,2923,11,14
2021-03-25 09:18:06.500,2021-03-25-09-18-06-500,233,442,417,175,0,234,0,0,0,0,0,0,1624,2922,11,10
2021-03-25 09:18:06.531,2021-03-25-09-18-06-531,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,10,10
2021-03-25 09:18:06.562,2021-03-25-09-18-06-562,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,12
2021-03-25 09:18:06.594,2021-03-25-09-18-06-594,233,442,417,175,0,234,0,0,0,0,0,0,1625,2923,13,16
2021-03-25 09:18:06.625,2021-03-25-09-18-06-625,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:06.656,2021-03-25-09-18-06-656,233,442,417,175,0,234,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:06.672,2021-03-25-09-18-06-672,233,442,417,175,0,234,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:06.688,2021-03-25-09-18-06-688,233,442,417,175,0,234,0,0,0,0,0,0,1614,2922,0,12
2021-03-25 09:18:06.719,2021-03-25-09-18-06-719,233,442,417,175,0,234,0,0,0,0,0,0,1625,2922,11,10
2021-03-25 09:18:06.750,2021-03-25-09-18-06-750,232,442,417,175,0,233,0,0,0,0,0,0,1625,2923,11,12
2021-03-25 09:18:06.781,2021-03-25-09-18-06-781,232,442,417,175,0,233,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:06.812,2021-03-25-09-18-06-812,232,442,417,175,0,233,0,0,0,0,0,0,1625,2921,11,10
2021-03-25 09:18:06.828,2021-03-25-09-18-06-828,232,442,417,175,0,233,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:06.844,2021-03-25-09-18-06-844,232,442,417,175,0,233,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:06.859,2021-03-25-09-18-06-859,232,442,417,175,0,233,0,0,0,0,0,0,1626,2915,11,0
2021-03-25 09:18:06.875,2021-03-25-09-18-06-875,233,442,418,175,0,234,0,0,0,0,0,0,1624,2922,10,10
2021-03-25 09:18:06.906,2021-03-25-09-18-06-906,233,442,418,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:06.921,2021-03-25-09-18-06-921,233,442,418,175,0,234,0,0,0,0,0,0,1625,2921,11,12
2021-03-25 09:18:06.953,2021-03-25-09-18-06-953,233,442,418,175,0,234,0,0,0,0,0,0,1625,2923,13,16
2021-03-25 09:18:06.984,2021-03-25-09-18-06-984,233,442,418,175,0,234,0,0,0,0,0,0,1625,2923,13,12
2021-03-25 09:18:07.015,2021-03-25-09-18-07-015,233,442,418,175,0,234,0,0,0,0,0,0,1625,2922,13,12
2021-03-25 09:18:07.046,2021-03-25-09-18-07-046,233,442,418,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.078,2021-03-25-09-18-07-078,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,12
2021-03-25 09:18:07.109,2021-03-25-09-18-07-109,233,442,417,175,0,234,0,0,0,0,0,0,1625,2923,11,12
2021-03-25 09:18:07.140,2021-03-25-09-18-07-140,233,442,417,175,0,234,0,0,0,0,0,0,1625,2923,13,12
2021-03-25 09:18:07.156,2021-03-25-09-18-07-156,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.187,2021-03-25-09-18-07-187,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.203,2021-03-25-09-18-07-203,233,442,417,175,0,234,0,0,0,0,0,0,1625,2923,13,14
2021-03-25 09:18:07.234,2021-03-25-09-18-07-234,232,442,417,175,0,234,0,0,0,0,0,0,1624,2921,10,10
2021-03-25 09:18:07.265,2021-03-25-09-18-07-265,232,442,417,175,0,234,0,0,0,0,0,0,1624,2921,10,10
2021-03-25 09:18:07.281,2021-03-25-09-18-07-281,232,442,417,175,0,234,0,0,0,0,0,0,1624,2922,10,12
2021-03-25 09:18:07.297,2021-03-25-09-18-07-297,232,442,417,175,0,234,0,0,0,0,0,0,1625,2923,13,16
2021-03-25 09:18:07.328,2021-03-25-09-18-07-328,232,442,417,175,0,234,0,0,0,0,0,0,1623,2922,10,12
2021-03-25 09:18:07.359,2021-03-25-09-18-07-359,232,442,417,175,0,234,0,0,0,0,0,0,1625,2922,13,12
2021-03-25 09:18:07.375,2021-03-25-09-18-07-375,233,442,418,175,0,234,0,0,0,0,0,0,1625,2923,13,14
2021-03-25 09:18:07.406,2021-03-25-09-18-07-406,233,442,418,175,0,234,0,0,0,0,0,0,1624,2921,11,12
2021-03-25 09:18:07.437,2021-03-25-09-18-07-437,233,442,418,175,0,234,0,0,0,0,0,0,1625,2921,11,10
2021-03-25 09:18:07.468,2021-03-25-09-18-07-468,233,442,418,175,0,234,0,0,0,0,0,0,1623,2923,10,10
2021-03-25 09:18:07.484,2021-03-25-09-18-07-484,233,442,418,175,0,234,0,0,0,0,0,0,1625,2921,13,12
2021-03-25 09:18:07.515,2021-03-25-09-18-07-515,233,442,418,175,0,234,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:07.546,2021-03-25-09-18-07-546,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.578,2021-03-25-09-18-07-578,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.594,2021-03-25-09-18-07-594,233,442,417,175,0,234,0,0,0,0,0,0,1624,2922,11,12
2021-03-25 09:18:07.625,2021-03-25-09-18-07-625,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.640,2021-03-25-09-18-07-640,233,442,417,175,0,234,0,0,0,0,0,0,1625,2922,13,14
2021-03-25 09:18:07.672,2021-03-25-09-18-07-672,233,442,417,175,0,234,0,0,0,0,0,0,1623,2921,10,10
2021-03-25 09:18:07.703,2021-03-25-09-18-07-703,233,442,417,175,0,234,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:07.718,2021-03-25-09-18-07-718,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.749,2021-03-25-09-18-07-749,233,442,417,175,0,234,0,0,0,0,0,0,1625,2921,11,12
2021-03-25 09:18:07.781,2021-03-25-09-18-07-781,233,442,417,175,0,234,0,0,0,0,0,0,1623,2921,10,12
2021-03-25 09:18:07.812,2021-03-25-09-18-07-812,233,442,417,175,0,234,0,0,0,0,0,0,1624,2921,10,10
2021-03-25 09:18:07.828,2021-03-25-09-18-07-828,233,442,417,175,0,234,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:07.859,2021-03-25-09-18-07-859,232,442,418,175,0,234,0,0,0,0,0,0,1625,2919,11,10
2021-03-25 09:18:07.890,2021-03-25-09-18-07-890,232,442,418,175,0,234,0,0,0,0,0,0,1624,2922,11,12
2021-03-25 09:18:07.906,2021-03-25-09-18-07-906,232,442,418,175,0,234,0,0,0,0,0,0,1624,2922,10,12
2021-03-25 09:18:07.937,2021-03-25-09-18-07-937,232,442,418,175,0,234,0,0,0,0,0,0,1624,2922,11,12
2021-03-25 09:18:07.968,2021-03-25-09-18-07-968,232,442,418,175,0,234,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:07.999,2021-03-25-09-18-07-999,232,442,418,175,0,234,0,0,0,0,0,0,1625,2923,13,16
2021-03-25 09:18:08.015,2021-03-25-09-18-08-015,233,442,418,175,0,233,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:08.046,2021-03-25-09-18-08-046,233,442,418,175,0,233,0,0,0,0,0,0,1624,2921,11,12
2021-03-25 09:18:08.077,2021-03-25-09-18-08-077,233,442,418,175,0,233,0,0,0,0,0,0,1624,2921,11,10
2021-03-25 09:18:08.093,2021-03-25-09-18-08-093,233,442,418,175,0,233,0,0,0,0,0,0,1624,2922,11,10
2021-03-25 09:18:08.124,2021-03-25-09-18-08-124,233,442,418,175,0,233,0,0,0,0,0,0,1624,2921,11,12
2021-03-25 09:18:08.156,2021-03-25-09-18-08-156,233,442,418,175,0,233,0,0,0,0,0,0,1623,2921,10,10
2021-03-25 09:18:08.171,2021-03-25-09-18-08-171,233,442,418,175,0,233,0,0,0,0,0,0,1624,2922,10,10
2021-03-25 09:18:08.202,2021-03-25-09-18-08-202,233,442,418,175,0,233,0,0,0,0,0,0,1625,2923,11,12
2021-03-25 09:18:08.234,2021-03-25-09-18-08-234,233,442,418,175,0,233,0,0,0,0,0,0,1625,2922,11,12
2021-03-25 09:18:08.249,2021-03-25-09-18-08-249,233,442,418,175,0,233,0,0,0,0,0,0,1625,2923,11,10
2021-03-25 09:18:08.281,2021-03-25-09-18-08-281,233,442,418,175,0,233,0,0,0,0,0,0,1624,2923,11,12
2021-03-25 09:18:08.312,2021-03-25-09-18-08-312,233,442,418,175,0,233,0,0,0,0,0,0,1623,2922,10,12
